vaga_id,requisito_id,requisito,categoria,categoria_nome
gupy-4c2459fb1c,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
gupy-e0979b4996,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-e0979b4996,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-e0979b4996,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
gupy-e0979b4996,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-e0979b4996,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-e0979b4996,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-e0979b4996,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-e0979b4996,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-e0979b4996,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-e0979b4996,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-e0979b4996,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-e0979b4996,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-e0979b4996,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-e0979b4996,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-12d5885dbc,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-12d5885dbc,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-12d5885dbc,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
gupy-12d5885dbc,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-12d5885dbc,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-12d5885dbc,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-12d5885dbc,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-12d5885dbc,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-12d5885dbc,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-12d5885dbc,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-12d5885dbc,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-12d5885dbc,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-12d5885dbc,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-12d5885dbc,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-12d5885dbc,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-12d5885dbc,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
gupy-759f353055,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-759f353055,espanhol,Espanhol,comunicacao,Comunicação e idioma
gupy-759f353055,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-759f353055,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-759f353055,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
gupy-759f353055,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-759f353055,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
gupy-759f353055,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-759f353055,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-759f353055,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-759f353055,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-759f353055,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-759f353055,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-759f353055,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-759f353055,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-759f353055,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-759f353055,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-759f353055,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-759f353055,stakeholders,Relação com stakeholders,produto,Produto e negócio
gupy-bcaac84826,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-bcaac84826,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
gupy-bcaac84826,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-bcaac84826,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-bcaac84826,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-bcaac84826,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-bcaac84826,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-bcaac84826,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-bcaac84826,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-bcaac84826,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-bcaac84826,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-bcaac84826,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-bcaac84826,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-bcaac84826,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-bcaac84826,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-bcaac84826,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-bcaac84826,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
gupy-8f52f32950,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-8f52f32950,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-8f52f32950,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-8f52f32950,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-8f52f32950,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-8f52f32950,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-8f52f32950,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-8f52f32950,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-8f52f32950,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-8f52f32950,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-8f52f32950,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-1898fbd686,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-1898fbd686,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
gupy-1898fbd686,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-1898fbd686,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-1898fbd686,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-1898fbd686,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-1898fbd686,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-1898fbd686,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-1898fbd686,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-1898fbd686,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-a58497c5de,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-a58497c5de,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
gupy-a58497c5de,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-a58497c5de,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-a58497c5de,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-a58497c5de,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-a58497c5de,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-a58497c5de,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-a58497c5de,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-a58497c5de,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-a58497c5de,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-a58497c5de,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a58497c5de,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-77c58b02db,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-77c58b02db,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
gupy-77c58b02db,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
gupy-77c58b02db,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-77c58b02db,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-77c58b02db,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-77c58b02db,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-77c58b02db,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-77c58b02db,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-77c58b02db,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-77c58b02db,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-77c58b02db,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-77c58b02db,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-77c58b02db,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-77c58b02db,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-77c58b02db,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-77c58b02db,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-ee6d36bf1b,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-ee6d36bf1b,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
gupy-ee6d36bf1b,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-ee6d36bf1b,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-ee6d36bf1b,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ee6d36bf1b,foco_cliente,Foco no cliente / usuário final,produto,Produto e negócio
gupy-a329e17e88,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-a329e17e88,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-a329e17e88,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-a329e17e88,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-a329e17e88,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-a329e17e88,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-a329e17e88,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-a329e17e88,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a329e17e88,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a329e17e88,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a329e17e88,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a329e17e88,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-90f27a5799,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-90f27a5799,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-90f27a5799,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-90f27a5799,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-90f27a5799,fundamentos_cs,Algoritmos e estruturas de dados,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-90f27a5799,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-d7fa413171,ingles,Inglês,comunicacao,Comunicação e idioma
gupy-d7fa413171,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-d7fa413171,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-d7fa413171,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-d7fa413171,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-d7fa413171,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-d7fa413171,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
gupy-ba1a60431c,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-ba1a60431c,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-ba1a60431c,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-ba1a60431c,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-ba1a60431c,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ba1a60431c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ba1a60431c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ba1a60431c,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-169b2729ed,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-169b2729ed,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-169b2729ed,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-169b2729ed,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-169b2729ed,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-169b2729ed,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-169b2729ed,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-169b2729ed,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-169b2729ed,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-169b2729ed,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-169b2729ed,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-169b2729ed,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-169b2729ed,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-7e8da596ed,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-7e8da596ed,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-7e8da596ed,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-7e8da596ed,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-7e8da596ed,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-7e8da596ed,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-7e8da596ed,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-7e8da596ed,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-7e8da596ed,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-7e8da596ed,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7e8da596ed,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7e8da596ed,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7e8da596ed,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7e8da596ed,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
gupy-7f906ea469,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
gupy-dc62552f88,ingles,Inglês,comunicacao,Comunicação e idioma
gupy-dc62552f88,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-dc62552f88,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-dc62552f88,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-dc62552f88,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
gupy-dc62552f88,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
gupy-dc62552f88,adaptabilidade,Adaptabilidade / ambiente de mudança,comportamento,Comportamento e colaboração
gupy-dc62552f88,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-dc62552f88,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-dc62552f88,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-dc62552f88,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-dc62552f88,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-dc62552f88,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-dc62552f88,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-dc62552f88,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-dc62552f88,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-7dd665d90c,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-7dd665d90c,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
gupy-7dd665d90c,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7dd665d90c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7dd665d90c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7dd665d90c,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7dd665d90c,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-7dd665d90c,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
gupy-ad0f8c7e2c,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-ad0f8c7e2c,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
gupy-ad0f8c7e2c,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,code_review,Code review / pull request,processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,performance_escala,Performance e escala,processo,Processo e prática de engenharia
gupy-ad0f8c7e2c,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-ad0f8c7e2c,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a8a3598ea3,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
gupy-a8a3598ea3,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
gupy-a8a3598ea3,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
gupy-a8a3598ea3,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-a8a3598ea3,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-a8a3598ea3,documentacao,Documentação técnica,processo,Processo e prática de engenharia
gupy-a8a3598ea3,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a8a3598ea3,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-a8a3598ea3,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
gupy-30b80444c2,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
gupy-30b80444c2,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
gupy-30b80444c2,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
gupy-30b80444c2,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
gupy-30b80444c2,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
gupy-30b80444c2,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
gupy-30b80444c2,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
gupy-30b80444c2,seguranca,Segurança / conformidade,processo,Processo e prática de engenharia
gupy-30b80444c2,performance_escala,Performance e escala,processo,Processo e prática de engenharia
